customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
CUST-5226,Male,0,No,Yes,0,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),23.16,0.0,Yes,No,No,No,No,No,No,0
CUST-5227,Female,1,Yes,No,53,Yes,Fiber optic,Month-to-month,Yes,Mailed check,51.09,2691.35,Yes,Yes,No,Yes,No,No,Yes,1
CUST-5228,Male,0,No,Yes,12,Yes,No,One year,Yes,Credit card (automatic),62.82,827.95,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5229,Female,0,No,No,39,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),26.99,902.4,No,No,Yes,Yes,No,Yes,Yes,0
CUST-5230,Male,0,Yes,Yes,20,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),70.22,1366.07,Yes,No,Yes,No,Yes,Yes,Yes,0
CUST-5231,Male,0,No,Yes,40,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),55.97,2301.82,Yes,Yes,Yes,No,No,No,Yes,0
CUST-5232,Male,0,No,Yes,60,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),62.17,4192.77,Yes,No,No,No,Yes,Yes,No,0
CUST-5233,Male,0,No,No,32,Yes,Fiber optic,One year,No,Electronic check,87.23,3130.34,No,No,No,Yes,No,No,No,0
CUST-5234,Male,0,Yes,Yes,72,Yes,Fiber optic,Month-to-month,Yes,Electronic check,25.32,1998.82,Yes,No,Yes,No,Yes,No,No,1
CUST-5235,Male,0,No,Yes,28,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),114.91,2807.77,No,No,No,Yes,No,No,Yes,0
CUST-5236,Male,0,No,No,54,Yes,No,Two year,Yes,Mailed check,70.75,4223.83,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5237,Female,0,No,No,31,Yes,Fiber optic,Two year,No,Credit card (automatic),102.55,2872.06,No,Yes,Yes,No,No,No,Yes,0
CUST-5238,Female,0,Yes,Yes,10,Yes,DSL,Month-to-month,No,Electronic check,50.26,527.16,Yes,Yes,No,Yes,No,Yes,No,0
CUST-5239,Female,0,No,No,51,No,Fiber optic,Month-to-month,No,Electronic check,49.76,3034.14,No phone service,No,No,No,Yes,Yes,No,0
CUST-5240,Female,0,Yes,Yes,35,Yes,Fiber optic,Two year,No,Electronic check,109.08,3988.53,No,Yes,No,Yes,No,Yes,Yes,0
CUST-5241,Female,0,No,No,30,Yes,No,Two year,No,Credit card (automatic),30.06,728.38,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5242,Male,0,No,No,13,No,DSL,Month-to-month,No,Electronic check,28.68,432.85,No phone service,Yes,No,No,Yes,No,Yes,1
CUST-5243,Male,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),88.31,6086.01,No,Yes,No,No,Yes,Yes,No,0
CUST-5244,Male,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),65.09,3061.63,Yes,Yes,No,No,No,No,No,0
CUST-5245,Male,0,No,No,53,Yes,Fiber optic,Month-to-month,No,Electronic check,90.34,4188.88,No,No,No,No,No,No,No,0
CUST-5246,Male,0,No,No,49,Yes,Fiber optic,Two year,No,Electronic check,61.76,2648.33,Yes,No,No,Yes,Yes,No,No,0
CUST-5247,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,Yes,Electronic check,39.53,2352.07,No,No,Yes,No,No,Yes,No,0
CUST-5248,Female,1,No,Yes,72,Yes,No,Month-to-month,Yes,Electronic check,90.13,5389.07,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5249,Female,1,No,No,34,Yes,DSL,Month-to-month,No,Credit card (automatic),22.18,781.53,Yes,Yes,Yes,Yes,No,Yes,Yes,1
CUST-5250,Female,0,No,No,29,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),63.27,1630.64,No,Yes,Yes,Yes,No,No,No,0
CUST-5251,Male,0,No,Yes,54,Yes,Fiber optic,One year,No,Electronic check,64.34,3347.3,Yes,Yes,No,Yes,No,No,Yes,0
CUST-5252,Male,0,Yes,Yes,0,Yes,Fiber optic,One year,Yes,Mailed check,26.08,0.0,No,No,No,No,No,No,No,0
CUST-5253,Male,0,No,Yes,14,No,Fiber optic,Month-to-month,No,Credit card (automatic),42.53,617.6,No phone service,Yes,Yes,No,No,No,No,1
CUST-5254,Female,0,Yes,Yes,24,Yes,DSL,Month-to-month,No,Mailed check,44.38,1199.49,No,No,No,No,No,No,No,0
CUST-5255,Male,0,Yes,No,19,Yes,DSL,Two year,Yes,Bank transfer (automatic),108.0,2053.25,No,Yes,No,No,No,No,Yes,0
CUST-5256,Female,0,Yes,Yes,70,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),69.77,4755.94,No,No,No,Yes,No,Yes,No,0
CUST-5257,Male,0,No,No,15,Yes,No,Month-to-month,Yes,Electronic check,85.66,1330.76,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5258,Male,0,No,No,51,Yes,No,Month-to-month,Yes,Credit card (automatic),23.77,1201.87,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5259,Female,0,Yes,No,64,Yes,No,Month-to-month,No,Mailed check,28.65,1560.32,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5260,Male,0,No,No,69,Yes,Fiber optic,Month-to-month,No,Electronic check,74.87,6149.2,No,Yes,Yes,Yes,No,No,Yes,1
CUST-5261,Male,0,No,No,0,No,Fiber optic,One year,Yes,Credit card (automatic),102.18,0.0,No phone service,Yes,No,Yes,Yes,No,Yes,0
CUST-5262,Female,0,No,No,15,Yes,DSL,Two year,Yes,Mailed check,23.57,283.24,No,Yes,No,Yes,Yes,No,No,0
CUST-5263,Male,0,No,No,26,Yes,DSL,Month-to-month,No,Electronic check,117.09,3016.63,No,Yes,No,No,Yes,No,Yes,0
CUST-5264,Female,0,Yes,No,17,Yes,No,Two year,No,Electronic check,107.24,1935.7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5265,Male,0,Yes,No,43,Yes,Fiber optic,Month-to-month,No,Mailed check,106.0,4803.23,No,Yes,Yes,Yes,Yes,No,No,0
CUST-5266,Male,0,No,Yes,49,Yes,No,Month-to-month,Yes,Mailed check,19.12,1010.59,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5267,Male,0,No,No,13,Yes,Fiber optic,Month-to-month,No,Electronic check,59.09,756.8,No,No,No,No,No,Yes,Yes,0
CUST-5268,Male,0,Yes,No,51,Yes,Fiber optic,Two year,No,Mailed check,98.22,5960.11,Yes,Yes,No,Yes,No,No,Yes,0
CUST-5269,Male,1,No,Yes,49,Yes,DSL,Month-to-month,Yes,Electronic check,94.49,5524.18,No,No,Yes,Yes,No,No,No,0
CUST-5270,Male,0,No,No,16,Yes,No,Two year,Yes,Electronic check,52.99,925.68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5271,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),106.45,235.85,Yes,No,Yes,Yes,Yes,No,No,1
CUST-5272,Male,0,Yes,No,61,Yes,DSL,Two year,No,Electronic check,82.17,4318.03,No,No,Yes,Yes,No,No,No,0
CUST-5273,Female,0,No,No,20,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),118.14,2498.32,No,Yes,Yes,No,No,Yes,Yes,0
CUST-5274,Female,0,No,Yes,32,No,Fiber optic,Two year,No,Electronic check,51.89,1413.55,No phone service,No,No,Yes,Yes,Yes,Yes,0
CUST-5275,Male,0,Yes,Yes,0,No,DSL,One year,No,Electronic check,82.93,0.0,No phone service,No,Yes,No,Yes,No,No,1
CUST-5276,Male,0,Yes,No,69,No,DSL,Month-to-month,Yes,Electronic check,60.91,4257.6,No phone service,No,No,Yes,No,No,Yes,1
CUST-5277,Female,0,Yes,No,55,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.33,4911.08,Yes,Yes,No,No,Yes,No,No,0
CUST-5278,Male,0,No,No,3,Yes,DSL,Month-to-month,No,Electronic check,44.36,146.62,No,Yes,No,Yes,Yes,No,No,1
CUST-5279,Male,0,Yes,Yes,21,No,Fiber optic,Month-to-month,No,Electronic check,56.69,1069.66,No phone service,Yes,No,No,No,No,No,0
CUST-5280,Female,0,Yes,No,57,No,DSL,One year,No,Bank transfer (automatic),111.94,6341.51,No phone service,No,Yes,Yes,No,No,Yes,1
CUST-5281,Male,0,Yes,Yes,43,Yes,Fiber optic,Month-to-month,Yes,Electronic check,47.3,2310.12,Yes,Yes,Yes,Yes,No,No,No,0
CUST-5282,Male,0,Yes,No,56,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.63,5317.46,No,No,No,No,Yes,No,Yes,0
CUST-5283,Female,0,Yes,No,39,Yes,DSL,One year,No,Mailed check,110.57,4095.1,No,No,No,No,No,Yes,No,0
CUST-5284,Male,0,No,Yes,55,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),66.59,3999.91,No phone service,No,No,No,No,Yes,No,0
CUST-5285,Male,0,No,No,62,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),88.11,6459.48,No,No,No,Yes,No,Yes,Yes,1
CUST-5286,Female,0,No,No,38,Yes,No,Month-to-month,Yes,Mailed check,93.43,3412.08,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5287,Male,0,Yes,No,6,Yes,Fiber optic,Two year,No,Mailed check,72.93,493.84,No,No,Yes,No,Yes,Yes,Yes,0
CUST-5288,Female,0,Yes,No,13,Yes,No,Month-to-month,No,Mailed check,56.33,603.72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5289,Male,0,Yes,Yes,17,Yes,Fiber optic,Two year,Yes,Mailed check,99.5,1452.3,No,No,No,Yes,Yes,Yes,Yes,1
CUST-5290,Male,0,Yes,Yes,54,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),73.94,3610.67,Yes,No,Yes,No,No,No,Yes,0
CUST-5291,Female,0,Yes,No,55,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),29.92,1812.93,Yes,No,Yes,Yes,No,Yes,No,0
CUST-5292,Female,0,Yes,No,56,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),106.14,5195.43,No,No,Yes,No,No,Yes,Yes,0
CUST-5293,Male,0,No,No,57,Yes,No,Month-to-month,Yes,Electronic check,48.14,3049.85,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5294,Female,0,Yes,No,24,Yes,DSL,Two year,No,Electronic check,67.84,1698.07,No,No,Yes,Yes,Yes,No,No,0
CUST-5295,Female,0,No,Yes,69,Yes,DSL,Month-to-month,Yes,Electronic check,39.74,2886.25,Yes,No,No,No,No,Yes,No,1
CUST-5296,Male,0,Yes,Yes,2,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.76,120.77,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5297,Male,0,Yes,No,20,Yes,Fiber optic,Two year,No,Mailed check,31.24,614.32,Yes,No,Yes,No,Yes,No,No,0
CUST-5298,Male,0,No,No,31,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),75.16,2095.6,No,Yes,Yes,No,No,Yes,Yes,1
CUST-5299,Female,0,Yes,No,1,No,Fiber optic,Two year,Yes,Credit card (automatic),70.79,74.64,No phone service,No,No,No,Yes,No,No,0
CUST-5300,Female,0,Yes,No,19,Yes,DSL,One year,No,Credit card (automatic),100.5,2247.7,Yes,Yes,No,Yes,Yes,No,No,0
CUST-5301,Female,1,No,No,17,Yes,Fiber optic,One year,No,Mailed check,74.52,1427.58,No,Yes,No,Yes,No,No,No,1
CUST-5302,Female,0,No,No,53,Yes,No,One year,Yes,Electronic check,59.33,3712.37,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5303,Male,0,Yes,No,35,Yes,No,One year,Yes,Electronic check,65.12,2471.78,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5304,Female,0,Yes,Yes,60,No,DSL,Month-to-month,Yes,Electronic check,79.03,3809.71,No phone service,No,No,No,No,Yes,No,1
CUST-5305,Male,0,No,No,59,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),102.63,7146.19,Yes,Yes,No,Yes,No,Yes,No,0
CUST-5306,Female,0,No,No,35,Yes,DSL,Month-to-month,Yes,Mailed check,22.44,927.45,No,No,Yes,No,No,No,No,0
CUST-5307,Male,1,Yes,No,43,Yes,No,Month-to-month,Yes,Electronic check,111.37,3988.89,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5308,Male,0,Yes,Yes,67,Yes,Fiber optic,One year,Yes,Electronic check,26.68,2068.28,No,No,Yes,No,No,No,Yes,0
CUST-5309,Male,0,No,Yes,65,Yes,Fiber optic,One year,Yes,Mailed check,52.89,3053.76,Yes,No,Yes,Yes,No,Yes,Yes,0
CUST-5310,Female,0,Yes,Yes,43,No,Fiber optic,One year,Yes,Mailed check,52.04,2257.71,No phone service,Yes,No,No,Yes,No,No,1
CUST-5311,Male,0,Yes,Yes,28,Yes,No,Month-to-month,Yes,Mailed check,71.69,1682.58,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5312,Male,0,No,No,47,Yes,No,One year,No,Credit card (automatic),53.89,2966.19,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5313,Female,0,Yes,Yes,35,Yes,DSL,One year,No,Bank transfer (automatic),40.29,1283.79,Yes,No,Yes,No,No,No,Yes,0
CUST-5314,Male,0,No,No,7,Yes,Fiber optic,Two year,Yes,Electronic check,42.71,314.37,No,No,Yes,Yes,No,No,Yes,0
CUST-5315,Female,0,No,Yes,4,Yes,Fiber optic,Two year,Yes,Mailed check,117.27,417.01,No,No,No,Yes,No,Yes,Yes,0
CUST-5316,Female,0,No,Yes,46,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),102.33,5404.51,No,Yes,No,No,No,Yes,No,0
CUST-5317,Male,0,Yes,No,42,Yes,No,Month-to-month,No,Mailed check,99.2,4854.41,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5318,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,No,Electronic check,60.39,499.42,Yes,No,Yes,Yes,Yes,No,No,0
CUST-5319,Female,0,Yes,Yes,9,No,DSL,Two year,Yes,Bank transfer (automatic),112.34,1019.28,No phone service,Yes,No,Yes,Yes,No,No,0
CUST-5320,Male,0,Yes,No,5,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),24.55,131.96,Yes,Yes,No,No,Yes,No,No,1
CUST-5321,Female,0,No,Yes,15,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),30.84,383.43,Yes,No,No,Yes,No,Yes,No,1
CUST-5322,Female,0,Yes,No,59,Yes,No,One year,No,Mailed check,43.05,2802.9,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5323,Female,0,Yes,No,25,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),82.74,1738.23,No,Yes,Yes,Yes,No,No,No,0
CUST-5324,Male,0,Yes,No,20,Yes,DSL,One year,Yes,Credit card (automatic),35.02,804.96,No,No,No,No,Yes,No,No,0
CUST-5325,Female,0,Yes,No,57,Yes,DSL,One year,No,Mailed check,52.02,3357.62,No,No,No,Yes,Yes,No,No,1
CUST-5326,Male,1,No,No,40,Yes,No,One year,Yes,Electronic check,36.06,1159.57,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5327,Male,0,No,No,29,Yes,DSL,One year,Yes,Electronic check,98.62,2888.09,Yes,Yes,No,Yes,No,No,Yes,0
CUST-5328,Male,0,No,No,4,No,No,Two year,Yes,Mailed check,109.62,436.59,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5329,Male,0,No,No,9,Yes,No,Month-to-month,No,Credit card (automatic),103.72,1006.75,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5330,Female,0,No,Yes,10,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),21.0,241.83,Yes,No,No,Yes,No,Yes,Yes,0
CUST-5331,Male,0,Yes,No,62,Yes,No,One year,Yes,Electronic check,50.13,2887.48,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5332,Female,1,Yes,Yes,6,Yes,DSL,Month-to-month,No,Bank transfer (automatic),82.33,585.02,No,Yes,No,Yes,No,Yes,Yes,1
CUST-5333,Female,0,No,No,58,Yes,No,One year,Yes,Credit card (automatic),18.32,1208.69,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5334,Male,1,Yes,No,11,No,DSL,One year,No,Electronic check,93.26,1100.13,No phone service,No,No,No,No,No,No,1
CUST-5335,Female,0,Yes,No,63,Yes,Fiber optic,Month-to-month,No,Electronic check,105.56,7938.26,Yes,No,No,No,No,No,No,1
CUST-5336,Female,0,No,No,40,Yes,Fiber optic,One year,Yes,Electronic check,26.05,929.75,No,No,No,No,No,No,No,0
CUST-5337,Male,0,Yes,Yes,59,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),61.59,3985.94,No,Yes,Yes,Yes,No,Yes,No,0
CUST-5338,Female,0,No,Yes,71,No,DSL,Month-to-month,Yes,Credit card (automatic),48.68,3183.22,No phone service,No,Yes,No,Yes,No,No,0
CUST-5339,Female,0,No,No,27,Yes,No,Two year,Yes,Mailed check,113.42,2832.53,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5340,Female,0,Yes,No,62,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),50.89,3480.89,No,No,Yes,No,No,Yes,Yes,0
CUST-5341,Female,0,Yes,No,2,Yes,No,Month-to-month,No,Bank transfer (automatic),76.63,166.82,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5342,Male,0,No,Yes,31,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),19.16,476.66,Yes,No,No,No,Yes,No,No,1
CUST-5343,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),102.33,2351.98,No,No,Yes,Yes,Yes,Yes,Yes,0
CUST-5344,Female,0,Yes,Yes,54,No,No,Month-to-month,No,Electronic check,21.19,946.24,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5345,Female,0,No,Yes,17,No,No,One year,No,Credit card (automatic),75.46,1476.43,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5346,Female,0,Yes,No,52,Yes,Fiber optic,Month-to-month,No,Mailed check,92.69,5149.72,Yes,No,Yes,No,No,No,Yes,0
CUST-5347,Male,0,Yes,No,60,Yes,No,Month-to-month,Yes,Credit card (automatic),58.11,3815.65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5348,Female,0,Yes,Yes,49,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),21.43,961.62,No,No,Yes,No,Yes,No,No,0
CUST-5349,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),108.77,609.41,Yes,Yes,Yes,Yes,No,No,No,1
CUST-5350,Female,0,Yes,Yes,11,Yes,No,Month-to-month,Yes,Electronic check,55.04,603.73,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5351,Male,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),65.1,3061.67,No,Yes,Yes,No,No,Yes,No,0
CUST-5352,Male,1,Yes,No,65,Yes,DSL,Month-to-month,No,Electronic check,99.96,7155.3,No,No,Yes,No,No,Yes,Yes,1
CUST-5353,Male,0,Yes,No,40,Yes,DSL,One year,Yes,Mailed check,84.65,3346.0,No,Yes,Yes,No,Yes,No,Yes,0
CUST-5354,Male,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),50.95,1035.18,Yes,No,Yes,Yes,Yes,No,No,0
CUST-5355,Male,0,No,Yes,8,Yes,No,Month-to-month,Yes,Electronic check,72.58,522.59,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5356,Female,1,Yes,Yes,10,Yes,DSL,Month-to-month,No,Electronic check,27.69,276.54,Yes,No,No,Yes,Yes,Yes,No,0
CUST-5357,Female,0,Yes,No,12,Yes,Fiber optic,One year,No,Bank transfer (automatic),66.61,758.24,No,Yes,No,Yes,Yes,No,No,0
CUST-5358,Female,0,Yes,No,55,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),61.29,3801.53,Yes,No,No,Yes,No,Yes,No,0
CUST-5359,Male,1,No,Yes,27,No,DSL,Month-to-month,Yes,Bank transfer (automatic),94.62,2529.97,No phone service,Yes,No,No,Yes,Yes,No,1
CUST-5360,Female,1,Yes,No,63,Yes,DSL,One year,Yes,Credit card (automatic),98.65,7228.57,Yes,Yes,No,No,Yes,Yes,No,1
CUST-5361,Male,1,Yes,Yes,63,Yes,No,One year,Yes,Electronic check,105.91,7422.92,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5362,Male,0,No,No,69,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),104.4,8569.31,No,Yes,No,Yes,No,Yes,Yes,0
CUST-5363,Female,0,Yes,Yes,54,Yes,DSL,One year,Yes,Credit card (automatic),118.58,7042.41,Yes,No,No,No,Yes,No,No,0
CUST-5364,Female,0,No,No,36,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),89.35,3256.0,No,Yes,No,No,No,No,No,0
CUST-5365,Male,0,Yes,Yes,32,Yes,DSL,Month-to-month,No,Bank transfer (automatic),80.63,2674.56,Yes,No,Yes,No,Yes,No,Yes,1
CUST-5366,Male,0,Yes,No,24,Yes,DSL,One year,No,Electronic check,33.04,868.28,Yes,No,No,No,No,No,No,0
CUST-5367,Female,0,No,Yes,22,Yes,Fiber optic,One year,Yes,Credit card (automatic),65.3,1150.67,Yes,No,No,No,No,No,No,0
CUST-5368,Female,0,Yes,No,59,Yes,Fiber optic,Two year,No,Credit card (automatic),61.51,3771.15,No,No,No,Yes,No,No,No,0
CUST-5369,Female,0,Yes,No,55,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),92.08,4516.88,No,No,No,No,Yes,No,No,0
CUST-5370,Female,0,Yes,No,62,Yes,DSL,Month-to-month,Yes,Mailed check,45.86,2708.79,Yes,No,No,No,Yes,Yes,No,0
CUST-5371,Male,1,No,Yes,7,Yes,Fiber optic,Two year,No,Credit card (automatic),105.77,595.72,Yes,No,No,Yes,Yes,Yes,No,0
CUST-5372,Female,0,Yes,No,16,Yes,DSL,Month-to-month,Yes,Mailed check,40.34,758.8,Yes,Yes,No,No,No,No,Yes,0
CUST-5373,Female,0,No,No,56,No,No,Two year,No,Credit card (automatic),66.85,4384.56,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5374,Female,0,No,No,61,Yes,DSL,Month-to-month,No,Mailed check,113.16,6757.98,Yes,No,No,No,No,No,No,0
CUST-5375,Male,0,No,Yes,10,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.82,538.86,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5376,Male,1,No,No,66,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),91.41,5000.01,Yes,Yes,No,No,No,Yes,No,0
CUST-5377,Male,0,Yes,No,39,Yes,Fiber optic,Month-to-month,No,Electronic check,51.98,1649.17,Yes,No,Yes,No,Yes,No,No,0
CUST-5378,Male,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.95,2722.66,Yes,No,No,No,Yes,No,Yes,0
CUST-5379,Female,0,Yes,No,55,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),96.2,4777.65,No phone service,Yes,Yes,No,No,Yes,Yes,0
CUST-5380,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),100.11,5958.02,Yes,No,No,Yes,Yes,Yes,Yes,1
CUST-5381,Female,0,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Yes,Mailed check,102.92,3111.8,No,No,No,No,Yes,No,Yes,1
CUST-5382,Female,0,Yes,No,41,Yes,No,Month-to-month,Yes,Credit card (automatic),28.25,1292.21,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5383,Female,0,No,No,45,Yes,Fiber optic,Month-to-month,Yes,Mailed check,104.17,4006.66,Yes,Yes,Yes,No,No,No,Yes,1
CUST-5384,Female,1,No,Yes,17,Yes,DSL,Month-to-month,Yes,Credit card (automatic),32.96,511.75,No,Yes,Yes,Yes,No,No,Yes,1
CUST-5385,Male,0,Yes,No,22,No,No,One year,Yes,Credit card (automatic),45.67,1081.01,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5386,Male,0,Yes,No,25,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),115.84,3370.96,No,Yes,No,No,Yes,No,Yes,0
CUST-5387,Male,0,Yes,Yes,28,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),32.74,768.02,No,Yes,No,Yes,No,No,No,0
CUST-5388,Female,0,Yes,Yes,51,Yes,No,Month-to-month,Yes,Credit card (automatic),43.48,2509.68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5389,Female,0,Yes,No,45,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.0,2024.94,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5390,Female,0,No,No,0,Yes,DSL,Two year,No,Mailed check,99.27,0.0,No,No,No,Yes,No,Yes,No,0
CUST-5391,Female,0,Yes,Yes,62,Yes,DSL,Month-to-month,No,Credit card (automatic),50.5,2786.4,No,Yes,No,No,No,Yes,No,0
CUST-5392,Female,0,Yes,Yes,15,No,DSL,Month-to-month,Yes,Electronic check,101.26,1470.48,No phone service,No,No,No,No,No,No,0
CUST-5393,Male,0,Yes,No,24,No,Fiber optic,Month-to-month,Yes,Mailed check,38.91,932.45,No phone service,No,No,No,No,No,No,1
CUST-5394,Female,0,No,No,61,Yes,Fiber optic,One year,No,Credit card (automatic),78.65,4454.2,Yes,No,No,Yes,No,Yes,No,1
CUST-5395,Male,1,No,No,15,Yes,Fiber optic,Two year,No,Electronic check,114.7,2008.79,Yes,Yes,No,No,No,Yes,Yes,0
CUST-5396,Female,0,No,No,68,Yes,Fiber optic,Two year,Yes,Credit card (automatic),22.37,1452.74,No,Yes,No,Yes,No,Yes,Yes,0
CUST-5397,Female,0,Yes,No,69,Yes,DSL,Two year,No,Bank transfer (automatic),109.56,7390.99,Yes,No,No,No,No,No,No,0
CUST-5398,Male,0,Yes,No,33,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),34.82,1175.23,No,No,Yes,No,Yes,Yes,Yes,0
CUST-5399,Male,1,Yes,No,52,Yes,No,Two year,Yes,Bank transfer (automatic),76.64,3351.79,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5400,Female,0,Yes,Yes,22,No,No,Month-to-month,No,Mailed check,23.15,515.92,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
